Airframe: Cessna_CitationX
Kp: 0.2
Ki: 0
Kd: 0.185
tau: 0.02
limMin: 0.15
limMax: 0.9
intLimMin: 0.05
intLimMax: 0.2
holdSpeed: 240
T: 0.02
setpoint: 240
t;error;speed;out;setpoint;Int;Diff
32.9353;1.68509;238.315;0.347446;240;0.05;-0.0395716
33.0535;1.65448;238.346;0.346704;240;0.05;-0.0341923
33.1646;1.62949;238.371;0.354806;240;0.05;-0.0210917
33.2646;1.6098;238.39;0.352495;240;0.05;-0.0194651
33.3787;1.59103;238.409;0.35281;240;0.05;-0.0153965
33.4895;1.57652;238.423;0.353996;240;0.05;-0.0113083
33.5903;1.56625;238.434;0.35195;240;0.05;-0.0113006
33.6975;1.55864;238.441;0.357264;240;0.05;-0.00446386
33.8213;1.5538;238.446;0.357439;240;0.05;-0.00332147
33.9341;1.55318;238.447;0.361796;240;0.05;0.00116016
34.0593;1.55664;238.443;0.367388;240;0.05;0.00605939
34.1724;1.56323;238.437;0.369342;240;0.05;0.0066952
34.3049;1.57526;238.425;0.382851;240;0.05;0.0177999
34.427;1.59003;238.41;0.385516;240;0.05;0.017511
34.5505;1.60851;238.391;0.39508;240;0.05;0.0233789
34.6641;1.62846;238.372;0.398651;240;0.05;0.0229581
34.7695;1.64938;238.351;0.400731;240;0.05;0.020854
34.8787;1.67332;238.327;0.405779;240;0.05;0.0211138
34.9971;1.70186;238.298;0.409469;240;0.05;0.0190969
35.1123;1.73184;238.268;0.432131;240;0.05;0.0357624
35.2292;1.76431;238.236;0.430273;240;0.05;0.0274105
35.3433;1.79787;238.202;0.433119;240;0.05;0.0235459
35.4639;1.83516;238.165;0.458814;240;0.05;0.0417821
35.5715;1.8698;238.13;0.467772;240;0.05;0.0438128
35.6797;1.90585;238.094;0.478567;240;0.05;0.0473966
35.7896;1.94339;238.057;0.470795;240;0.05;0.0321175
35.9092;1.98528;238.015;0.478807;240;0.05;0.0317518
36.0266;2.02711;237.973;0.489881;240;0.05;0.0344579
36.134;2.06595;237.934;0.499622;240;0.05;0.0364322
36.2463;2.10698;237.893;0.511058;240;0.05;0.0396619
36.353;2.146;237.854;0.513765;240;0.05;0.0345658
36.4739;2.19019;237.81;0.527062;240;0.05;0.0390251
36.5806;2.22885;237.771;0.530717;240;0.05;0.0349462
36.6929;2.26933;237.731;0.53371;240;0.05;0.0298436
36.802;2.30815;237.692;0.539261;240;0.05;0.0276311
36.9236;2.35042;237.65;0.565677;240;0.05;0.0455936
37.0686;2.3999;237.6;0.613661;240;0.05;0.0836803
37.1689;2.4334;237.567;0.66096;240;0.05;0.124281
37.2729;2.46654;237.533;0.590656;240;0.05;0.0473487
37.3782;2.49852;237.501;0.580178;240;0.05;0.0304738
37.4875;2.53036;237.47;0.588722;240;0.05;0.0326489
37.6038;2.56264;237.437;0.600214;240;0.05;0.0376861
37.7087;2.58997;237.41;0.592891;240;0.05;0.024898
37.814;2.61571;237.384;0.594804;240;0.05;0.0216627
37.9197;2.63988;237.36;0.60023;240;0.05;0.0222549
38.0312;2.66338;237.337;0.60361;240;0.05;0.0209352
38.1599;2.68802;237.312;0.614078;240;0.05;0.0264739
38.2705;2.70688;237.293;0.606787;240;0.05;0.0154111
38.3904;2.72505;237.275;0.614025;240;0.05;0.019015
38.499;2.73943;237.261;0.608017;240;0.05;0.0101321
38.6208;2.75301;237.247;0.614829;240;0.05;0.0142275
38.7292;2.76288;237.237;0.613419;240;0.05;0.0108432
38.8486;2.77165;237.228;0.609119;240;0.05;0.00478817
38.9666;2.7778;237.222;0.609967;240;0.05;0.00440669
39.0759;2.78133;237.219;0.609433;240;0.05;0.00316742
