Airframe: Cessna_CitationX
Kp: 0.25
Ki: 0.05
Kd: 0.1
tau: 0.008
limMin: 0.15
limMax: 0.9
intLimMin: 0.05
intLimMax: 0.7
holdSpeed: 240
T: 0.05
setpoint: 240
t;error;speed;out;setpoint;Int;Diff
24.8226;1.49323;238.507;0.406827;240;0.7;-0.666479
24.9346;1.28468;238.715;0.365807;240;0.7;-0.655364
25.0455;1.08534;238.915;0.338408;240;0.7;-0.632927
25.1556;0.894958;239.105;0.317478;240;0.7;-0.606262
25.3699;0.545273;239.455;0.15;240;0.7;-0.802262
25.4886;0.369949;239.63;0.162194;240;0.7;-0.630293
25.6086;0.204926;239.795;0.201907;240;0.7;-0.549324
25.7214;0.0613708;239.939;0.237165;240;0.7;-0.478178
25.8273;-0.062561;240.063;0.27322;240;0.699915;-0.411055
25.9353;-0.17804;240.178;0.280763;240;0.699261;-0.373989
26.0407;-0.280045;240.28;0.294751;240;0.698051;-0.333289
26.1501;-0.374786;240.375;0.29562;240;0.696255;-0.306939
26.2621;-0.4599;240.46;0.305735;240;0.693914;-0.273204
26.369;-0.530029;240.53;0.324482;240;0.691265;-0.234276
26.4765;-0.590317;240.59;0.339969;240;0.688251;-0.200704
26.5802;-0.63887;240.639;0.361656;240;0.685062;-0.163688
26.6858;-0.679077;240.679;0.376638;240;0.68158;-0.135172
26.7906;-0.71019;240.71;0.394625;240;0.677937;-0.105765
26.8947;-0.733093;240.733;0.410993;240;0.674178;-0.0799112
27.0001;-0.748535;240.749;0.427082;240;0.670273;-0.0560571
27.1044;-0.756744;240.757;0.444214;240;0.666343;-0.032943
27.2088;-0.758484;240.758;0.460589;240;0.662388;-0.0121776
27.3165;-0.753983;240.754;0.477174;240;0.658312;0.00735713
27.4215;-0.744064;240.744;0.493472;240;0.654379;0.0251094
27.5289;-0.728882;240.729;0.509885;240;0.650424;0.0416812
27.6351;-0.709183;240.709;0.525989;240;0.646604;0.05668
27.742;-0.68541;240.685;0.541289;240;0.642875;0.0697665
27.8514;-0.657425;240.657;0.557855;240;0.639202;0.08301
27.9564;-0.627716;240.628;0.569372;240;0.635826;0.0904749
28.0599;-0.596039;240.596;0.580573;240;0.63266;0.0969224
28.1635;-0.562378;240.562;0.592125;240;0.62966;0.10306
28.2734;-0.524994;240.525;0.606952;240;0.62667;0.11153
28.3774;-0.488464;240.488;0.615665;240;0.624035;0.113747
28.482;-0.451233;240.451;0.624706;240;0.621578;0.115936
28.5892;-0.412796;240.413;0.634615;240;0.619263;0.118551
28.6935;-0.375565;240.376;0.640488;240;0.617208;0.117171
28.8007;-0.337723;240.338;0.648519;240;0.615296;0.117654
28.9049;-0.301819;240.302;0.651856;240;0.61363;0.11368
29.0092;-0.266891;240.267;0.655313;240;0.612149;0.109887
29.1164;-0.232513;240.233;0.660722;240;0.61081;0.108041
29.2262;-0.199142;240.199;0.664722;240;0.609626;0.104881
29.3323;-0.168854;240.169;0.663163;240;0.608651;0.0967262
29.437;-0.141129;240.141;0.661771;240;0.60784;0.0892131
29.5419;-0.115616;240.116;0.660582;240;0.607168;0.0823186
29.6458;-0.0926361;240.093;0.65782;240;0.606627;0.0743519
29.7502;-0.0721741;240.072;0.654324;240;0.606198;0.06617
29.8555;-0.0541687;240.054;0.650675;240;0.605867;0.058351
29.9592;-0.0390472;240.039;0.645691;240;0.605626;0.0498276
30.0626;-0.0268402;240.027;0.639697;240;0.605456;0.0409506
30.1666;-0.0171661;240.017;0.63378;240;0.605343;0.0327292
30.2774;-0.0100098;240.01;0.627977;240;0.605268;0.0252108
30.3829;-0.00610352;240.006;0.619042;240;0.605227;0.015341
30.4869;-0.00509644;240.005;0.61003;240;0.605199;0.00610561
30.5944;-0.00688171;240.007;0.600855;240;0.605167;-0.00259147
30.6969;-0.0111542;240.011;0.591465;240;0.605122;-0.0108685
30.8015;-0.0179596;240.018;0.581878;240;0.605047;-0.0186788
30.9095;-0.0275116;240.028;0.57107;240;0.604925;-0.026977
31.0157;-0.0393219;240.039;0.560404;240;0.604748;-0.0345138
31.1203;-0.0531616;240.053;0.55018;240;0.604507;-0.0410369
31.2245;-0.0690308;240.069;0.539521;240;0.604189;-0.047411
31.3284;-0.0866699;240.087;0.528727;240;0.603785;-0.0533909
31.4318;-0.105927;240.106;0.518121;240;0.603288;-0.0586854
31.5356;-0.126938;240.127;0.506823;240;0.602684;-0.0641273
31.6401;-0.149567;240.15;0.495277;240;0.601963;-0.069294
31.7424;-0.172791;240.173;0.486176;240;0.601139;-0.0717655
31.8453;-0.197433;240.197;0.475127;240;0.600187;-0.0757007
31.9492;-0.223145;240.223;0.464103;240;0.599094;-0.0792046
32.0565;-0.250519;240.251;0.451136;240;0.597824;-0.0840585
32.167;-0.279297;240.279;0.438349;240;0.596361;-0.0881875
32.2734;-0.307434;240.307;0.431202;240;0.594799;-0.0867389
32.3828;-0.336441;240.336;0.419603;240;0.593039;-0.0893252
32.496;-0.366394;240.366;0.407309;240;0.59105;-0.0921427
32.6072;-0.395554;240.396;0.398173;240;0.588931;-0.0918698
32.7163;-0.423691;240.424;0.391849;240;0.586697;-0.0889253
32.8276;-0.451599;240.452;0.38349;240;0.584262;-0.0878716
32.9304;-0.476639;240.477;0.382016;240;0.581875;-0.080699
33.0346;-0.501083;240.501;0.376827;240;0.579328;-0.0772303
33.1376;-0.524124;240.524;0.37223;240;0.576688;-0.0734268
33.2426;-0.546371;240.546;0.366733;240;0.573877;-0.0705512
33.3513;-0.567734;240.568;0.361015;240;0.57085;-0.0679012
33.4554;-0.586624;240.587;0.359944;240;0.567845;-0.061245
33.5591;-0.60379;240.604;0.358499;240;0.564758;-0.0553115
33.6628;-0.619202;240.619;0.35685;240;0.561585;-0.0499346
33.7661;-0.632721;240.633;0.356116;240;0.558354;-0.0440576
33.8699;-0.64444;240.644;0.355493;240;0.555037;-0.0384332
33.9744;-0.654266;240.654;0.355605;240;0.551643;-0.0324717
34.0792;-0.66214;240.662;0.35615;240;0.548196;-0.0265112
34.1826;-0.667831;240.668;0.357868;240;0.544757;-0.0199318
34.2932;-0.671677;240.672;0.358875;240;0.541051;-0.0142571
