Airframe: Cessna_CitationX
Kp: 0.1
Ki: 0
Kd: 0
tau: 0.025
limMin: 0.15
limMax: 0.9
intLimMin: 0.05
intLimMax: 0.5
holdSpeed: 240
T: 0.025
setpoint: 240
t;error;speed;out;setpoint;Int;Diff
16.8261;17.6727;222.327;0.9;240;0.05;0
16.9304;17.4632;222.537;0.9;240;0.05;0
17.0351;17.2525;222.747;0.9;240;0.05;0
17.1851;16.9466;223.053;0.9;240;0.05;0
17.3182;16.6783;223.322;0.9;240;0.05;0
17.4508;16.41;223.59;0.9;240;0.05;0
17.5819;16.1443;223.856;0.9;240;0.05;0
17.7149;15.8738;224.126;0.9;240;0.05;0
17.8149;15.67;224.33;0.9;240;0.05;0
17.9482;15.3978;224.602;0.9;240;0.05;0
18.0796;15.1286;224.871;0.9;240;0.05;0
18.2097;14.8615;225.138;0.9;240;0.05;0
18.3101;14.6551;225.345;0.9;240;0.05;0
18.4406;14.3867;225.613;0.9;240;0.05;0
18.57;14.1194;225.881;0.9;240;0.05;0
18.7007;13.8491;226.151;0.9;240;0.05;0
18.8309;13.5795;226.421;0.9;240;0.05;0
18.9313;13.371;226.629;0.9;240;0.05;0
19.033;13.1598;226.84;0.9;240;0.05;0
19.163;12.8893;227.111;0.9;240;0.05;0
19.293;12.6187;227.381;0.9;240;0.05;0
19.4236;12.3462;227.654;0.9;240;0.05;0
19.5526;12.0767;227.923;0.9;240;0.05;0
19.682;11.8062;228.194;0.9;240;0.05;0
19.7896;11.5808;228.419;0.9;240;0.05;0
19.9211;11.3053;228.695;0.9;240;0.05;0
20.0248;11.0879;228.912;0.9;240;0.05;0
20.125;10.8777;229.122;0.9;240;0.05;0
20.2571;10.6002;229.4;0.9;240;0.05;0
20.3676;10.368;229.632;0.9;240;0.05;0
20.4982;10.0923;229.908;0.9;240;0.05;0
20.6318;9.81155;230.188;0.9;240;0.05;0
20.7336;9.59755;230.402;0.9;240;0.05;0
20.8514;9.34869;230.651;0.9;240;0.05;0
20.9714;9.09589;230.904;0.9;240;0.05;0
21.0721;8.88435;231.116;0.9;240;0.05;0
21.1758;8.66591;231.334;0.9;240;0.05;0
21.3047;8.39394;231.606;0.889394;240;0.05;0
21.4069;8.17883;231.821;0.867883;240;0.05;0
21.5115;7.95872;232.041;0.845873;240;0.05;0
21.6207;7.72919;232.271;0.822919;240;0.05;0
21.7536;7.4502;232.55;0.79502;240;0.05;0
21.8544;7.23936;232.761;0.773937;240;0.05;0
21.989;6.96005;233.04;0.746005;240;0.05;0
22.0937;6.7446;233.255;0.72446;240;0.05;0
22.2256;6.47649;233.524;0.697649;240;0.05;0
22.3288;6.26987;233.73;0.676987;240;0.05;0
22.4444;6.04187;233.958;0.654187;240;0.05;0
22.5463;5.845;234.155;0.6345;240;0.05;0
22.6481;5.65172;234.348;0.615172;240;0.05;0
22.7504;5.46198;234.538;0.596198;240;0.05;0
22.8571;5.2673;234.733;0.57673;240;0.05;0
22.974;5.0612;234.939;0.55612;240;0.05;0
23.0764;4.88673;235.113;0.538673;240;0.05;0
23.1804;4.71497;235.285;0.521497;240;0.05;0
23.2819;4.55263;235.447;0.505263;240;0.05;0
23.3875;4.38979;235.61;0.488979;240;0.05;0
23.5186;4.19646;235.804;0.469646;240;0.05;0
23.6217;4.05132;235.949;0.455132;240;0.05;0
23.7234;3.91431;236.086;0.441431;240;0.05;0
23.8415;3.76297;236.237;0.426297;240;0.05;0
23.9501;3.6315;236.368;0.41315;240;0.05;0
24.0601;3.50571;236.494;0.400571;240;0.05;0
24.1732;3.38434;236.616;0.388434;240;0.05;0
24.2772;3.27986;236.72;0.377986;240;0.05;0
24.3896;3.17442;236.826;0.367442;240;0.05;0
24.4926;3.08488;236.915;0.358488;240;0.05;0
24.5957;3.00154;236.998;0.350154;240;0.05;0
24.6987;2.9249;237.075;0.34249;240;0.05;0
24.8154;2.8456;237.154;0.33456;240;0.05;0
24.9208;2.78122;237.219;0.328122;240;0.05;0
25.0521;2.70949;237.291;0.320949;240;0.05;0
25.1683;2.65451;237.345;0.315451;240;0.05;0
25.3036;2.59979;237.4;0.309979;240;0.05;0
25.4109;2.56342;237.437;0.306342;240;0.05;0
25.5129;2.53436;237.466;0.303436;240;0.05;0
25.613;2.5108;237.489;0.30108;240;0.05;0
25.7175;2.49142;237.509;0.299142;240;0.05;0
25.8235;2.47696;237.523;0.297696;240;0.05;0
25.931;2.46742;237.533;0.296742;240;0.05;0
26.0345;2.46306;237.537;0.296306;240;0.05;0
26.1403;2.4631;237.537;0.29631;240;0.05;0
26.2726;2.46947;237.531;0.296947;240;0.05;0
26.4061;2.48239;237.518;0.298239;240;0.05;0
26.5396;2.5016;237.498;0.30016;240;0.05;0
26.656;2.52306;237.477;0.302306;240;0.05;0
26.7586;2.5455;237.454;0.30455;240;0.05;0
26.8621;2.571;237.429;0.3071;240;0.05;0
26.9737;2.60179;237.398;0.310179;240;0.05;0
27.0776;2.63339;237.367;0.313339;240;0.05;0
27.1813;2.66739;237.333;0.316739;240;0.05;0
27.2843;2.70341;237.297;0.320341;240;0.05;0
27.3851;2.74071;237.259;0.324071;240;0.05;0
27.4914;2.78214;237.218;0.328214;240;0.05;0
27.5971;2.82513;237.175;0.332513;240;0.05;0
27.702;2.86964;237.13;0.336964;240;0.05;0
27.8399;2.93073;237.069;0.343073;240;0.05;0
27.9404;2.97707;237.023;0.347707;240;0.05;0
28.078;3.04175;236.958;0.354175;240;0.05;0
28.1793;3.08997;236.91;0.358997;240;0.05;0
28.3132;3.1545;236.846;0.36545;240;0.05;0
28.416;3.20506;236.795;0.370506;240;0.05;0
28.5183;3.25587;236.744;0.375587;240;0.05;0
28.651;3.32219;236.678;0.382219;240;0.05;0
28.7824;3.38821;236.612;0.388821;240;0.05;0
28.8831;3.43893;236.561;0.393893;240;0.05;0
28.9843;3.48984;236.51;0.398984;240;0.05;0
29.0872;3.54153;236.458;0.404153;240;0.05;0
29.2195;3.60756;236.392;0.410756;240;0.05;0
29.3514;3.67294;236.327;0.417294;240;0.05;0
29.4832;3.73734;236.263;0.423734;240;0.05;0
29.5856;3.7867;236.213;0.42867;240;0.05;0
29.7159;3.84856;236.151;0.434856;240;0.05;0
29.8484;3.91003;236.09;0.441003;240;0.05;0
29.9816;3.97034;236.03;0.447034;240;0.05;0
30.0823;4.01486;235.985;0.451486;240;0.05;0
30.1873;4.0602;235.94;0.45602;240;0.05;0
30.2909;4.10379;235.896;0.460379;240;0.05;0
30.391;4.14484;235.855;0.464484;240;0.05;0
30.5231;4.19704;235.803;0.469704;240;0.05;0
30.6255;4.23605;235.764;0.473605;240;0.05;0
30.7265;4.27324;235.727;0.477324;240;0.05;0
30.8286;4.30937;235.691;0.480937;240;0.05;0
30.9318;4.34445;235.656;0.484445;240;0.05;0
31.0352;4.37808;235.622;0.487808;240;0.05;0
31.1666;4.41852;235.581;0.491852;240;0.05;0
31.2989;4.4568;235.543;0.49568;240;0.05;0
31.4075;4.4863;235.514;0.49863;240;0.05;0
31.5387;4.51964;235.48;0.501964;240;0.05;0
31.6716;4.55081;235.449;0.505081;240;0.05;0
31.797;4.57765;235.422;0.507765;240;0.05;0
31.9236;4.60239;235.398;0.510239;240;0.05;0
32.0532;4.62535;235.375;0.512535;240;0.05;0
32.1544;4.64149;235.359;0.514149;240;0.05;0
32.2839;4.66006;235.34;0.516006;240;0.05;0
32.4125;4.67613;235.324;0.517613;240;0.05;0
32.543;4.68997;235.31;0.518997;240;0.05;0
32.6749;4.70164;235.298;0.520164;240;0.05;0
32.8052;4.71097;235.289;0.521097;240;0.05;0
32.9055;4.71674;235.283;0.521674;240;0.05;0
33.0066;4.72115;235.279;0.522115;240;0.05;0
33.1085;4.72449;235.276;0.522449;240;0.05;0
33.2393;4.72702;235.273;0.522702;240;0.05;0
33.3398;4.72757;235.272;0.522757;240;0.05;0
33.4725;4.72667;235.273;0.522667;240;0.05;0
33.5726;4.72485;235.275;0.522485;240;0.05;0
33.6729;4.72215;235.278;0.522215;240;0.05;0
33.808;4.71696;235.283;0.521696;240;0.05;0
33.9143;4.71169;235.288;0.521169;240;0.05;0
34.0201;4.70558;235.294;0.520558;240;0.05;0
34.1266;4.69849;235.302;0.519849;240;0.05;0
34.2336;4.69058;235.309;0.519058;240;0.05;0
34.3364;4.68228;235.318;0.518228;240;0.05;0
34.4431;4.67302;235.327;0.517302;240;0.05;0
34.5437;4.66364;235.336;0.516364;240;0.05;0
34.6451;4.65353;235.346;0.515353;240;0.05;0
34.7525;4.64241;235.358;0.514241;240;0.05;0
34.8687;4.62961;235.37;0.512961;240;0.05;0
34.9733;4.61781;235.382;0.511781;240;0.05;0
35.0793;4.60547;235.395;0.510547;240;0.05;0
35.1813;4.59319;235.407;0.509319;240;0.05;0
35.2839;4.58066;235.419;0.508066;240;0.05;0
35.385;4.56804;235.432;0.506804;240;0.05;0
35.488;4.55504;235.445;0.505504;240;0.05;0
35.5922;4.54178;235.458;0.504178;240;0.05;0
35.6956;4.52856;235.471;0.502856;240;0.05;0
35.799;4.51529;235.485;0.501529;240;0.05;0
35.9025;4.50208;235.498;0.500208;240;0.05;0
36.0063;4.48882;235.511;0.498882;240;0.05;0
36.1099;4.47581;235.524;0.497582;240;0.05;0
36.2174;4.46242;235.538;0.496242;240;0.05;0
36.3193;4.44994;235.55;0.494994;240;0.05;0
36.4249;4.43726;235.563;0.493726;240;0.05;0
36.5287;4.42509;235.575;0.492509;240;0.05;0
36.6292;4.41359;235.586;0.491359;240;0.05;0
36.7321;4.40215;235.598;0.490215;240;0.05;0
36.8658;4.38791;235.612;0.488791;240;0.05;0
36.967;4.37761;235.622;0.487761;240;0.05;0
37.0673;4.36772;235.632;0.486772;240;0.05;0
37.1691;4.35815;235.642;0.485815;240;0.05;0
37.2726;4.34891;235.651;0.484891;240;0.05;0
37.3756;4.34021;235.66;0.484021;240;0.05;0
37.4781;4.33205;235.668;0.483205;240;0.05;0
37.5787;4.32468;235.675;0.482468;240;0.05;0
37.679;4.31773;235.682;0.481773;240;0.05;0
37.7792;4.31136;235.689;0.481136;240;0.05;0
37.9125;4.30377;235.696;0.480377;240;0.05;0
38.0132;4.29872;235.701;0.479872;240;0.05;0
38.1137;4.29416;235.706;0.479416;240;0.05;0
38.22;4.29016;235.71;0.479016;240;0.05;0
38.3214;4.28679;235.713;0.478679;240;0.05;0
38.4218;4.28406;235.716;0.478406;240;0.05;0
38.5228;4.28197;235.718;0.478197;240;0.05;0
38.6243;4.28056;235.719;0.478056;240;0.05;0
38.7245;4.27971;235.72;0.477971;240;0.05;0
38.8576;4.27936;235.721;0.477936;240;0.05;0
38.9914;4.28015;235.72;0.478015;240;0.05;0
39.092;4.28142;235.719;0.478142;240;0.05;0
39.1923;4.2832;235.717;0.47832;240;0.05;0
39.295;4.28558;235.714;0.478558;240;0.05;0
39.3982;4.28862;235.711;0.478862;240;0.05;0
39.4997;4.2921;235.708;0.47921;240;0.05;0
39.6002;4.29607;235.704;0.479607;240;0.05;0
39.7004;4.30051;235.699;0.480051;240;0.05;0
39.8323;4.30708;235.693;0.480708;240;0.05;0
39.9362;4.31281;235.687;0.481281;240;0.05;0
40.0362;4.31885;235.681;0.481885;240;0.05;0
40.1694;4.3275;235.673;0.48275;240;0.05;0
40.2766;4.33498;235.665;0.483498;240;0.05;0
40.3828;4.3428;235.657;0.48428;240;0.05;0
40.4898;4.3511;235.649;0.48511;240;0.05;0
40.5953;4.35962;235.64;0.485962;240;0.05;0
40.7038;4.36879;235.631;0.486879;240;0.05;0
40.8129;4.37834;235.622;0.487834;240;0.05;0
40.9172;4.3878;235.612;0.48878;240;0.05;0
41.0192;4.39726;235.603;0.489726;240;0.05;0
41.1199;4.40678;235.593;0.490678;240;0.05;0
41.2268;4.41704;235.583;0.491704;240;0.05;0
41.3303;4.42726;235.573;0.492726;240;0.05;0
41.4346;4.43768;235.562;0.493768;240;0.05;0
41.5391;4.44833;235.552;0.494833;240;0.05;0
41.6423;4.45891;235.541;0.495891;240;0.05;0
41.7426;4.46927;235.531;0.496927;240;0.05;0
41.8757;4.48309;235.517;0.498309;240;0.05;0
