Kp: 0.28
Ki: 0.0553574
Kd: 0.531094
tau: 0.025
limMin: 0
limMax: 0.625
intLimMin: 0.25
intLimMax: 0.5
holdSpeed: 210
T: 0.05
setpoint: 210
t;error;speed;out;setpoint
49.4579;0.0437012;209.956;0.444142;210
49.5777;0.0404205;209.96;0.433872;210
49.6932;0.0357361;209.964;0.428365;210
49.7961;0.0305634;209.969;0.422022;210
49.901;0.0244751;209.976;0.417311;210
50.0071;0.0175018;209.982;0.410028;210
50.1108;0.0101929;209.99;0.405837;210
50.2297;0.00143433;209.999;0.403947;210
50.3332;-0.00634766;210.006;0.399375;210
50.4414;-0.0146484;210.015;0.394273;210
50.5563;-0.0236206;210.024;0.384728;210
50.6747;-0.0329895;210.033;0.383473;210
50.7909;-0.0423584;210.042;0.386279;210
50.9089;-0.0521088;210.052;0.37128;210
51.0186;-0.0614166;210.061;0.375793;210
51.1361;-0.0715485;210.072;0.372663;210
51.2632;-0.0826874;210.083;0.354683;210
51.3789;-0.0926361;210.093;0.36821;210
51.4937;-0.102219;210.102;0.356534;210
51.5951;-0.110168;210.11;0.366249;210
51.7285;-0.119644;210.12;0.355972;210
51.8407;-0.126602;210.127;0.36989;210
51.97;-0.133514;210.134;0.364811;210
52.0712;-0.138046;210.138;0.37409;210
52.2012;-0.142487;210.142;0.373408;210
52.3053;-0.144531;210.145;0.383996;210
52.4362;-0.144562;210.145;0.395153;210
52.5485;-0.142456;210.142;0.406442;210
52.6692;-0.138016;210.138;0.416041;210
52.7746;-0.132416;210.132;0.423646;210
52.8773;-0.126099;210.126;0.428889;210
52.9912;-0.118073;210.118;0.434824;210
53.1112;-0.109146;210.109;0.449955;210
53.2144;-0.101257;210.101;0.442574;210
53.3177;-0.0932159;210.093;0.442896;210
53.437;-0.0836639;210.084;0.457658;210
53.5414;-0.0748901;210.075;0.452141;210
53.6562;-0.0647125;210.065;0.455389;210
53.7804;-0.0529938;210.053;0.477083;210
53.9091;-0.0399475;210.04;0.481218;210
54.0104;-0.0293579;210.029;0.472126;210
54.1367;-0.0165253;210.017;0.487101;210
54.2415;-0.0067749;210.007;0.472456;210
54.3457;0.00157166;209.998;0.467022;210
54.4466;0.00802612;209.992;0.458401;210
54.5692;0.0135956;209.986;0.458121;210
54.691;0.0164185;209.984;0.440684;210
54.8077;0.0167389;209.983;0.428524;210
54.9111;0.0153351;209.985;0.419702;210
55.0139;0.012558;209.987;0.412151;210
55.1395;0.00750732;209.992;0.400509;210
55.2513;0.00178528;209.998;0.39544;210
55.3678;-0.00520325;210.005;0.387271;210
55.4826;-0.0127563;210.013;0.378278;210
55.6121;-0.0218964;210.022;0.374283;210
55.7224;-0.0301361;210.03;0.371662;210
55.8394;-0.0393066;210.039;0.371181;210
55.9589;-0.0491028;210.049;0.361451;210
56.0784;-0.0593109;210.059;0.360841;210
56.1851;-0.0686188;210.069;0.353641;210
56.2911;-0.0780182;210.078;0.351288;210
56.3956;-0.0870209;210.087;0.350706;210
56.5215;-0.0970612;210.097;0.33849;210
56.625;-0.104202;210.104;0.35471;210
56.7522;-0.111237;210.111;0.358835;210
56.8559;-0.115326;210.115;0.367022;210
56.9897;-0.118347;210.118;0.371811;210
57.1073;-0.119278;210.119;0.382047;210
57.2413;-0.118668;210.119;0.388922;210
57.3589;-0.116562;210.117;0.395615;210
57.4821;-0.112625;210.113;0.408134;210
57.6177;-0.106293;210.106;0.420294;210
57.7273;-0.0996246;210.1;0.423333;210
57.8585;-0.0901184;210.09;0.439154;210
57.9768;-0.0802612;210.08;0.447999;210
58.0973;-0.0694275;210.069;0.442273;210
58.2039;-0.0596313;210.06;0.448369;210
58.3225;-0.0489655;210.049;0.44952;210
58.4474;-0.0384216;210.038;0.461141;210
58.552;-0.0302124;210.03;0.445824;210
58.6759;-0.0215454;210.022;0.453572;210
58.7891;-0.0146027;210.015;0.445047;210
58.9083;-0.00837708;210.008;0.443535;210
59.0139;-0.00392151;210.004;0.432709;210
59.1186;-0.00038147;210;0.429121;210
59.2397;0.00294495;209.997;0.429725;210
59.3466;0.00538635;209.995;0.425387;210
59.4644;0.00775146;209.992;0.4242;210
59.5705;0.00961304;209.99;0.423099;210
59.6928;0.0116882;209.988;0.426731;210
59.7983;0.0134277;209.987;0.424592;210
59.9204;0.0153809;209.985;0.426367;210
60.0281;0.0168915;209.983;0.424309;210
60.1608;0.0184784;209.982;0.424576;210
60.2632;0.0193329;209.981;0.420895;210
60.38;0.0195465;209.98;0.417399;210
60.4984;0.0188599;209.981;0.412384;210
60.6296;0.0170746;209.983;0.406061;210
60.7341;0.0148621;209.985;0.40423;210
60.8418;0.0120697;209.988;0.400013;210
60.9592;0.00863647;209.991;0.3982;210
61.0752;0.00508118;209.995;0.396773;210
61.1917;0.00144958;209.999;0.392068;210
61.3081;-0.00210571;210.002;0.394757;210
61.41;-0.0050354;210.005;0.395756;210
61.5268;-0.00810242;210.008;0.392511;210
61.6362;-0.0105743;210.011;0.396197;210
61.7655;-0.0131073;210.013;0.395927;210
61.8679;-0.0148163;210.015;0.399395;210
61.9828;-0.016571;210.017;0.399881;210
62.1014;-0.0182343;210.018;0.396734;210
62.2178;-0.0203094;210.02;0.395245;210
62.3353;-0.0228119;210.023;0.390278;210
62.454;-0.0258331;210.026;0.386754;210
62.5733;-0.0293274;210.029;0.382992;210
62.6816;-0.0326843;210.033;0.383686;210
62.8045;-0.0366058;210.037;0.381047;210
62.9223;-0.0401459;210.04;0.379458;210
63.0381;-0.0432892;210.043;0.383431;210
63.1541;-0.0460358;210.046;0.38135;210
63.2615;-0.0480042;210.048;0.386293;210
63.3678;-0.0492554;210.049;0.390317;210
63.4861;-0.0495911;210.05;0.394304;210
63.6006;-0.0486603;210.049;0.401213;210
63.7182;-0.0462952;210.046;0.410305;210
63.8263;-0.0430298;210.043;0.414366;210
63.9448;-0.03862;210.039;0.419329;210
64.0573;-0.0340576;210.034;0.424721;210
64.1597;-0.0300293;210.03;0.419171;210
64.2899;-0.0255737;210.026;0.422877;210
64.3922;-0.0231934;210.023;0.412182;210
64.5067;-0.0216217;210.022;0.40756;210
64.6252;-0.0211792;210.021;0.402761;210
64.7299;-0.0218506;210.022;0.395959;210
64.8499;-0.0235596;210.024;0.390777;210
64.968;-0.0262756;210.026;0.38237;210
65.0981;-0.0304565;210.03;0.374599;210
65.2148;-0.0348969;210.035;0.369884;210
65.316;-0.0391235;210.039;0.372319;210
65.4337;-0.0441895;210.044;0.363757;210
65.5459;-0.0490417;210.049;0.368166;210
65.677;-0.0545349;210.055;0.360526;210
65.7915;-0.0589142;210.059;0.367693;210
65.9086;-0.0632019;210.063;0.362261;210
66.0367;-0.0674591;210.067;0.36243;210
66.1546;-0.0711517;210.071;0.362256;210
66.2692;-0.0745697;210.075;0.365225;210
66.3988;-0.0782013;210.078;0.361655;210
66.5127;-0.0812531;210.081;0.363937;210
66.6165;-0.0839386;210.084;0.36344;210
66.7237;-0.0866241;210.087;0.362797;210
66.8436;-0.0895538;210.09;0.360977;210
66.9696;-0.0926514;210.093;0.356483;210
67.0715;-0.0948792;210.095;0.360709;210
67.2065;-0.0974426;210.097;0.357376;210
67.3233;-0.0992889;210.099;0.361186;210
67.4258;-0.100693;210.101;0.361694;210
67.5445;-0.101974;210.102;0.36031;210
67.6751;-0.102844;210.103;0.363591;210
67.7942;-0.102829;210.103;0.367365;210
67.9106;-0.101654;210.102;0.373669;210
68.0254;-0.0988617;210.099;0.383481;210
68.1449;-0.0938568;210.094;0.397837;210
68.2484;-0.0878601;210.088;0.402087;210
68.3666;-0.0794678;210.079;0.411296;210
68.4861;-0.0700226;210.07;0.427339;210
68.6055;-0.0606689;210.061;0.417781;210
68.7381;-0.0521698;210.052;0.416764;210
68.8472;-0.0485229;210.049;0.392444;210
68.9583;-0.0484161;210.048;0.372935;210
69.0601;-0.0509186;210.051;0.359598;210
69.1835;-0.0557251;210.056;0.345271;210
69.306;-0.0608215;210.061;0.347708;210
69.4294;-0.0647736;210.065;0.349005;210
69.535;-0.0663147;210.066;0.363219;210
69.6461;-0.0658112;210.066;0.374735;210
69.7558;-0.0636292;210.064;0.382139;210
69.8769;-0.0598297;210.06;0.392511;210
69.9893;-0.0553894;210.055;0.395409;210
70.1018;-0.0510406;210.051;0.39484;210
70.2117;-0.0472565;210.047;0.391908;210
70.3353;-0.043808;210.044;0.39203;210
