Airframe: Cessna_CitationX
Kp: 0.3
Ki: 0
Kd: 0
tau: 0.025
limMin: 0.15
limMax: 0.9
intLimMin: 0.05
intLimMax: 0.5
holdSpeed: 240
T: 0.025
setpoint: 240
t;error;speed;out;setpoint;Int;Diff
18.846;14.8749;225.125;0.9;240;0.05;0
18.9484;14.6604;225.34;0.9;240;0.05;0
19.0729;14.3991;225.601;0.9;240;0.05;0
19.1871;14.1591;225.841;0.9;240;0.05;0
19.3243;13.8703;226.13;0.9;240;0.05;0
19.4402;13.6259;226.374;0.9;240;0.05;0
19.5658;13.3612;226.639;0.9;240;0.05;0
19.6669;13.1475;226.852;0.9;240;0.05;0
19.7823;12.9036;227.096;0.9;240;0.05;0
19.8897;12.6762;227.324;0.9;240;0.05;0
19.9969;12.4491;227.551;0.9;240;0.05;0
20.1052;12.2197;227.78;0.9;240;0.05;0
20.214;11.9889;228.011;0.9;240;0.05;0
20.3217;11.7605;228.239;0.9;240;0.05;0
20.4337;11.5226;228.477;0.9;240;0.05;0
20.5394;11.2981;228.702;0.9;240;0.05;0
20.6535;11.0559;228.944;0.9;240;0.05;0
20.7657;10.8173;229.183;0.9;240;0.05;0
20.9021;10.5275;229.473;0.9;240;0.05;0
21.0146;10.2881;229.712;0.9;240;0.05;0
21.1383;10.0251;229.975;0.9;240;0.05;0
21.2388;9.81105;230.189;0.9;240;0.05;0
21.3649;9.54276;230.457;0.9;240;0.05;0
21.4715;9.31552;230.684;0.9;240;0.05;0
21.5735;9.09833;230.902;0.9;240;0.05;0
21.6763;8.87984;231.12;0.9;240;0.05;0
21.78;8.65913;231.341;0.9;240;0.05;0
21.8956;8.41316;231.587;0.9;240;0.05;0
22.0095;8.17096;231.829;0.9;240;0.05;0
22.1124;7.95212;232.048;0.9;240;0.05;0
22.231;7.70013;232.3;0.9;240;0.05;0
22.3412;7.46562;232.534;0.9;240;0.05;0
22.4566;7.22028;232.78;0.9;240;0.05;0
22.5647;6.99075;233.009;0.9;240;0.05;0
22.6733;6.76015;233.24;0.9;240;0.05;0
22.7815;6.53076;233.469;0.9;240;0.05;0
22.8902;6.30022;233.7;0.9;240;0.05;0
22.9988;6.07008;233.93;0.9;240;0.05;0
23.1058;5.84377;234.156;0.9;240;0.05;0
23.2149;5.61279;234.387;0.9;240;0.05;0
23.3259;5.3783;234.622;0.9;240;0.05;0
23.4338;5.15015;234.85;0.9;240;0.05;0
23.543;4.91959;235.08;0.9;240;0.05;0
23.6516;4.69052;235.309;0.9;240;0.05;0
23.7592;4.46365;235.536;0.9;240;0.05;0
23.8688;4.23279;235.767;0.9;240;0.05;0
23.9775;4.00403;235.996;0.9;240;0.05;0
24.0847;3.77864;236.221;0.9;240;0.05;0
24.1931;3.55081;236.449;0.9;240;0.05;0
24.3049;3.31624;236.684;0.9;240;0.05;0
24.4177;3.07954;236.92;0.9;240;0.05;0
24.5202;2.86501;237.135;0.9;240;0.05;0
24.6247;2.64638;237.354;0.843913;240;0.05;0
24.7446;2.39578;237.604;0.768735;240;0.05;0
24.8696;2.13492;237.865;0.690476;240;0.05;0
24.9781;1.90886;238.091;0.622658;240;0.05;0
25.0923;1.67227;238.328;0.551682;240;0.05;0
25.1969;1.4574;238.543;0.487219;240;0.05;0
25.3116;1.22437;238.776;0.41731;240;0.05;0
25.4171;1.01334;238.987;0.354001;240;0.05;0
25.5236;0.804962;239.195;0.291489;240;0.05;0
25.6288;0.604141;239.396;0.231242;240;0.05;0
25.7354;0.40715;239.593;0.172145;240;0.05;0
25.853;0.198761;239.801;0.15;240;0.05;0
25.9543;0.0278931;239.972;0.15;240;0.05;0
26.0652;-0.149277;240.149;0.15;240;0.05;0
26.1748;-0.313065;240.313;0.15;240;0.05;0
26.3091;-0.497253;240.497;0.15;240;0.05;0
26.4101;-0.623077;240.623;0.15;240;0.05;0
26.5109;-0.737503;240.738;0.15;240;0.05;0
26.6443;-0.871216;240.871;0.15;240;0.05;0
26.7552;-0.966736;240.967;0.15;240;0.05;0
26.879;-1.05722;241.057;0.15;240;0.05;0
27.0015;-1.13005;241.13;0.15;240;0.05;0
27.1019;-1.17755;241.178;0.15;240;0.05;0
27.2255;-1.22166;241.222;0.15;240;0.05;0
27.3334;-1.24767;241.248;0.15;240;0.05;0
27.4409;-1.2625;241.262;0.15;240;0.05;0
27.5494;-1.26688;241.267;0.15;240;0.05;0
27.6529;-1.26161;241.262;0.15;240;0.05;0
27.7903;-1.24126;241.241;0.15;240;0.05;0
27.8911;-1.21747;241.217;0.15;240;0.05;0
27.9973;-1.18463;241.185;0.15;240;0.05;0
28.1046;-1.14395;241.144;0.15;240;0.05;0
28.2098;-1.09735;241.097;0.15;240;0.05;0
28.3292;-1.03676;241.037;0.15;240;0.05;0
28.4418;-0.973038;240.973;0.15;240;0.05;0
28.5518;-0.905106;240.905;0.15;240;0.05;0
28.6653;-0.829468;240.829;0.15;240;0.05;0
28.7905;-0.740158;240.74;0.15;240;0.05;0
28.9277;-0.635834;240.636;0.15;240;0.05;0
29.0641;-0.526245;240.526;0.15;240;0.05;0
29.1748;-0.433472;240.433;0.15;240;0.05;0
29.2991;-0.325806;240.326;0.15;240;0.05;0
29.4093;-0.227402;240.227;0.15;240;0.05;0
29.5447;-0.103134;240.103;0.15;240;0.05;0
29.6544;-0.000305176;240;0.15;240;0.05;0
29.7666;0.106934;239.893;0.15;240;0.05;0
29.8898;0.226547;239.773;0.15;240;0.05;0
30.0003;0.335327;239.665;0.150598;240;0.05;0
30.111;0.445419;239.555;0.183626;240;0.05;0
30.2198;0.554428;239.446;0.216328;240;0.05;0
30.329;0.664642;239.335;0.249393;240;0.05;0
30.4296;0.766815;239.233;0.280045;240;0.05;0
30.5668;0.90683;239.093;0.322049;240;0.05;0
30.675;1.01768;238.982;0.355305;240;0.05;0
30.7847;1.12988;238.87;0.388965;240;0.05;0
30.92;1.26854;238.731;0.430562;240;0.05;0
31.0295;1.38034;238.62;0.464102;240;0.05;0
31.1382;1.49106;238.509;0.497318;240;0.05;0
31.2737;1.62827;238.372;0.53848;240;0.05;0
31.3984;1.75322;238.247;0.575966;240;0.05;0
31.5345;1.88763;238.112;0.61629;240;0.05;0
31.6714;2.02029;237.98;0.656088;240;0.05;0
31.8068;2.14827;237.852;0.694481;240;0.05;0
31.9414;2.2717;237.728;0.731509;240;0.05;0
32.0508;2.36902;237.631;0.760706;240;0.05;0
32.1604;2.46329;237.537;0.788986;240;0.05;0
32.295;2.57457;237.425;0.822371;240;0.05;0
32.4025;2.65942;237.341;0.847827;240;0.05;0
32.5304;2.75536;237.245;0.876607;240;0.05;0
32.6378;2.83136;237.169;0.899408;240;0.05;0
32.7395;2.89926;237.101;0.9;240;0.05;0
32.8666;2.97847;237.022;0.9;240;0.05;0
33.002;3.05521;236.945;0.9;240;0.05;0
33.1376;3.12386;236.876;0.9;240;0.05;0
33.2521;3.17508;236.825;0.9;240;0.05;0
33.3776;3.22356;236.776;0.9;240;0.05;0
33.4921;3.26067;236.739;0.9;240;0.05;0
33.5925;3.28719;236.713;0.9;240;0.05;0
33.7142;3.31163;236.688;0.9;240;0.05;0
33.8284;3.32678;236.673;0.9;240;0.05;0
33.9438;3.33426;236.666;0.9;240;0.05;0
34.0601;3.33374;236.666;0.9;240;0.05;0
34.168;3.32585;236.674;0.9;240;0.05;0
34.2738;3.31129;236.689;0.9;240;0.05;0
34.3823;3.28938;236.711;0.9;240;0.05;0
34.4969;3.2583;236.742;0.9;240;0.05;0
34.6054;3.22163;236.778;0.9;240;0.05;0
34.72;3.17522;236.825;0.9;240;0.05;0
34.8361;3.1201;236.88;0.9;240;0.05;0
34.9521;3.05707;236.943;0.9;240;0.05;0
35.0569;2.99358;237.006;0.9;240;0.05;0
35.1672;2.91985;237.08;0.9;240;0.05;0
35.2778;2.83943;237.161;0.9;240;0.05;0
35.3795;2.75948;237.241;0.877843;240;0.05;0
35.4938;2.66321;237.337;0.848962;240;0.05;0
35.5975;2.57016;237.43;0.821048;240;0.05;0
35.6998;2.47337;237.527;0.792012;240;0.05;0
35.8071;2.367;237.633;0.760101;240;0.05;0
35.9214;2.24889;237.751;0.724666;240;0.05;0
36.0349;2.12746;237.873;0.688237;240;0.05;0
36.1362;2.01584;237.984;0.654752;240;0.05;0
36.2527;1.88467;238.115;0.615402;240;0.05;0
36.3541;1.76845;238.232;0.580534;240;0.05;0
36.481;1.62132;238.379;0.536397;240;0.05;0
36.6008;1.48157;238.518;0.49447;240;0.05;0
36.709;1.35509;238.645;0.456526;240;0.05;0
36.8161;1.23062;238.769;0.419186;240;0.05;0
36.9244;1.10591;238.894;0.381773;240;0.05;0
37.0319;0.984421;239.016;0.345326;240;0.05;0
37.1381;0.866943;239.133;0.310083;240;0.05;0
37.2397;0.757416;239.243;0.277225;240;0.05;0
37.3537;0.638733;239.361;0.24162;240;0.05;0
37.4675;0.525574;239.474;0.207672;240;0.05;0
37.5923;0.408203;239.592;0.172461;240;0.05;0
37.7161;0.299866;239.7;0.15;240;0.05;0
37.8411;0.199234;239.801;0.15;240;0.05;0
37.9683;0.10675;239.893;0.15;240;0.05;0
38.0805;0.0339813;239.966;0.15;240;0.05;0
38.1897;-0.0284271;240.028;0.15;240;0.05;0
38.3256;-0.0943451;240.094;0.15;240;0.05;0
38.4615;-0.146622;240.147;0.15;240;0.05;0
38.5784;-0.180603;240.181;0.15;240;0.05;0
38.6884;-0.203598;240.204;0.15;240;0.05;0
38.7889;-0.21698;240.217;0.15;240;0.05;0
38.8908;-0.223145;240.223;0.15;240;0.05;0
39.0087;-0.221344;240.221;0.15;240;0.05;0
39.1345;-0.20903;240.209;0.15;240;0.05;0
39.2352;-0.191788;240.192;0.15;240;0.05;0
39.3489;-0.164688;240.165;0.15;240;0.05;0
39.462;-0.130005;240.13;0.15;240;0.05;0
39.5741;-0.0885315;240.089;0.15;240;0.05;0
39.7009;-0.0333557;240.033;0.15;240;0.05;0
39.8145;0.0229034;239.977;0.15;240;0.05;0
39.9165;0.0786896;239.921;0.15;240;0.05;0
40.0301;0.146332;239.854;0.15;240;0.05;0
40.1462;0.221283;239.779;0.15;240;0.05;0
40.2618;0.301208;239.699;0.15;240;0.05;0
40.3761;0.384995;239.615;0.165498;240;0.05;0
40.4897;0.472794;239.527;0.191838;240;0.05;0
40.6061;0.567139;239.433;0.220142;240;0.05;0
40.718;0.66153;239.338;0.248459;240;0.05;0
40.8185;0.749252;239.251;0.274776;240;0.05;0
40.954;0.87178;239.128;0.311534;240;0.05;0
41.0804;0.989868;239.01;0.34696;240;0.05;0
41.1946;1.09937;238.901;0.37981;240;0.05;0
41.3083;1.21046;238.79;0.413139;240;0.05;0
41.4521;1.35426;238.646;0.456279;240;0.05;0
41.5613;1.46501;238.535;0.489504;240;0.05;0
41.6695;1.57587;238.424;0.52276;240;0.05;0
41.7794;1.68921;238.311;0.556763;240;0.05;0
41.8861;1.79991;238.2;0.589974;240;0.05;0
41.9949;1.91275;238.087;0.623825;240;0.05;0
42.1212;2.04362;237.956;0.663087;240;0.05;0
42.2468;2.17284;237.827;0.701851;240;0.05;0
42.3714;2.2993;237.701;0.73979;240;0.05;0
42.4761;2.40393;237.596;0.771179;240;0.05;0
42.5905;2.51701;237.483;0.805104;240;0.05;0
42.6934;2.61583;237.384;0.834749;240;0.05;0
42.7959;2.71182;237.288;0.863547;240;0.05;0
42.9266;2.83;237.17;0.899001;240;0.05;0
43.0417;2.93011;237.07;0.9;240;0.05;0
43.1605;3.02901;236.971;0.9;240;0.05;0
43.2775;3.12141;236.879;0.9;240;0.05;0
43.4026;3.21446;236.786;0.9;240;0.05;0
43.5145;3.29216;236.708;0.9;240;0.05;0
43.6514;3.37927;236.621;0.9;240;0.05;0
43.776;3.45071;236.549;0.9;240;0.05;0
43.8815;3.50504;236.495;0.9;240;0.05;0
43.9969;3.55743;236.443;0.9;240;0.05;0
44.0993;3.59781;236.402;0.9;240;0.05;0
44.215;3.63608;236.364;0.9;240;0.05;0
44.3284;3.66603;236.334;0.9;240;0.05;0
44.4384;3.68765;236.312;0.9;240;0.05;0
44.5493;3.70204;236.298;0.9;240;0.05;0
44.6812;3.70932;236.291;0.9;240;0.05;0
44.8168;3.70551;236.294;0.9;240;0.05;0
44.9172;3.6954;236.305;0.9;240;0.05;0
45.0251;3.67763;236.322;0.9;240;0.05;0
45.1614;3.64478;236.355;0.9;240;0.05;0
45.2741;3.60919;236.391;0.9;240;0.05;0
45.4097;3.55603;236.444;0.9;240;0.05;0
45.5099;3.50981;236.49;0.9;240;0.05;0
45.6209;3.45183;236.548;0.9;240;0.05;0
45.7573;3.37091;236.629;0.9;240;0.05;0
45.8717;3.2951;236.705;0.9;240;0.05;0
45.9979;3.20328;236.797;0.9;240;0.05;0
46.1088;3.11565;236.884;0.9;240;0.05;0
46.2357;3.00749;236.993;0.9;240;0.05;0
46.3599;2.89395;237.106;0.9;240;0.05;0
46.4742;2.78278;237.217;0.884833;240;0.05;0
46.5964;2.65735;237.343;0.847205;240;0.05;0
46.697;2.54924;237.451;0.814772;240;0.05;0
46.8247;2.40607;237.594;0.77182;240;0.05;0
46.9263;2.28795;237.712;0.736385;240;0.05;0
47.0627;2.12439;237.876;0.687317;240;0.05;0
47.1724;1.98955;238.01;0.646864;240;0.05;0
