Airframe: C90B
Kp: 0.17
Ki: 0.1
Kd: 0.06
tau: 0.008
limMin: 0.05
limMax: 0.765
intLimMin: 0.05
intLimMax: 0.555
holdSpeed: 175
T: 0.05
setpoint: 175
t;error;speed;out;setpoint;Int;Diff
21.7275;1.13509;174.865;0.735294;176;0.555;-0.0126706
21.8452;1.12944;174.871;0.735777;176;0.555;-0.0112277
21.9607;1.12395;174.876;0.73543;176;0.555;-0.0106411
22.0781;2.11687;174.883;0.765;177;0.555;-0.0126465
22.1941;8.10695;174.893;0.765;183;0.555;-0.0169809
22.3098;10.0927;174.907;0.765;185;0.555;-0.0241292
22.4243;10.0727;174.927;0.765;185;0.555;-0.0338374
22.5437;10.0446;174.955;0.765;185;0.555;-0.0467667
22.6541;10.0112;174.989;0.765;185;0.555;-0.0584849
22.7634;10.9703;175.03;0.765;186;0.555;-0.0715969
22.8748;10.9203;175.08;0.765;186;0.555;-0.0874111
22.9849;10.8625;175.138;0.765;186;0.555;-0.102648
23.0969;10.795;175.205;0.765;186;0.555;-0.12002
23.2083;11.7196;175.28;0.765;187;0.555;-0.135837
23.3188;11.6364;175.364;0.765;187;0.555;-0.149837
23.4297;12.5452;175.455;0.765;188;0.555;-0.164805
23.543;13.4444;175.556;0.765;189;0.555;-0.18212
23.6541;13.3384;175.662;0.765;189;0.555;-0.194721
23.7656;14.2256;175.774;0.765;190;0.555;-0.206975
23.8796;14.104;175.896;0.765;190;0.555;-0.220679
23.9915;13.9793;176.021;0.765;190;0.555;-0.229643
24.1047;13.8479;176.152;0.765;190;0.555;-0.242891
24.2153;13.715;176.285;0.765;190;0.555;-0.248139
24.3245;13.5801;176.42;0.765;190;0.555;-0.251753
24.4346;13.4408;176.559;0.765;190;0.555;-0.258766
24.5503;13.2906;176.709;0.765;190;0.555;-0.275085
24.6594;13.1467;176.853;0.765;190;0.555;-0.273538
24.7737;12.9935;177.006;0.765;190;0.555;-0.283158
24.8887;12.8374;177.163;0.765;190;0.555;-0.28984
25.0029;12.6804;177.32;0.765;190;0.555;-0.292346
25.1187;12.5202;177.48;0.765;190;0.555;-0.296989
25.2329;12.3607;177.639;0.765;190;0.555;-0.299173
25.3503;12.1962;177.804;0.765;190;0.555;-0.303441
25.4622;12.0386;177.961;0.765;190;0.555;-0.293628
25.5664;11.8916;178.108;0.765;190;0.555;-0.279098
25.6973;11.7066;178.293;0.765;190;0.555;-0.32126
25.8132;11.5423;178.458;0.765;190;0.555;-0.304061
25.9292;11.3781;178.622;0.765;190;0.555;-0.310589
26.0581;11.1959;178.804;0.765;190;0.555;-0.330162
26.1873;11.0133;178.987;0.765;190;0.555;-0.338788
26.3049;10.847;179.153;0.765;190;0.555;-0.324316
26.4243;10.6788;179.321;0.765;190;0.555;-0.313604
26.5374;10.5201;179.48;0.765;190;0.555;-0.295085
26.6575;10.3516;179.648;0.765;190;0.555;-0.309688
26.7822;10.1773;179.823;0.765;190;0.555;-0.321124
26.9031;10.0092;179.991;0.765;190;0.555;-0.315954
27.0261;9.83855;180.161;0.765;190;0.555;-0.317976
27.1494;9.66791;180.332;0.765;190;0.555;-0.320017
27.2747;9.49547;180.505;0.765;190;0.555;-0.322109
27.4038;9.31841;180.682;0.765;190;0.555;-0.327495
27.5332;9.14198;180.858;0.765;190;0.555;-0.329192
27.6621;8.96703;181.033;0.765;190;0.555;-0.328416
27.7795;8.80815;181.192;0.765;190;0.555;-0.311222
27.8811;8.67163;181.328;0.765;190;0.555;-0.270514
27.9849;8.53244;181.468;0.765;190;0.555;-0.263441
28.0979;8.38135;181.619;0.765;190;0.555;-0.276244
28.2131;8.22841;181.772;0.765;190;0.555;-0.283618
28.3296;8.07451;181.925;0.765;190;0.555;-0.286582
28.4453;7.92235;182.078;0.765;190;0.555;-0.286297
28.563;7.76862;182.231;0.765;190;0.555;-0.289204
28.6775;7.61978;182.38;0.765;190;0.555;-0.282182
