Airframe: C90B
Kp: 0.135
Ki: 0.055181
Kd: 0
tau: 0.025
limMin: 0.25
limMax: 0.765
intLimMin: 0.25
intLimMax: 0.5
holdSpeed: 180
T: 0.025
setpoint: 180
t;error;speed;out;setpoint
29.8491;-0.588715;180.589;0.409591;180
29.9597;-0.665741;180.666;0.39536;180
30.0713;-0.734344;180.734;0.381785;180
30.1821;-0.792969;180.793;0.369195;180
30.293;-0.84201;180.842;0.35757;180
30.4033;-0.880905;180.881;0.347069;180
30.5137;-0.909805;180.91;0.337711;180
30.6279;-0.929199;180.929;0.32929;180
30.7434;-0.937973;180.938;0.322151;180
30.8552;-0.936172;180.936;0.316608;180
30.9656;-0.924622;180.925;0.312497;180
31.0784;-0.903091;180.903;0.309711;180
31.1902;-0.872437;180.872;0.308368;180
31.3005;-0.833389;180.833;0.308441;180
31.4114;-0.785904;180.786;0.309896;180
31.5215;-0.731094;180.731;0.312683;180
31.6321;-0.668762;180.669;0.316823;180
31.7422;-0.59964;180.6;0.322298;180
31.8518;-0.524689;180.525;0.329013;180
31.9622;-0.443558;180.444;0.337015;180
32.074;-0.355545;180.356;0.346429;180
32.1838;-0.264297;180.264;0.356866;180
32.2952;-0.167236;180.167;0.368642;180
32.4043;-0.0679779;180.068;0.381332;180
32.5149;0.0364075;179.964;0.395326;180
32.6235;0.14241;179.858;0.410171;180
32.7341;0.252899;179.747;0.426292;180
32.8445;0.365646;179.634;0.443395;180
32.9553;0.480484;179.52;0.461484;180
33.0674;0.598267;179.402;0.48072;180
33.1787;0.715744;179.284;0.500615;180
33.2886;0.832047;179.168;0.521008;180
33.3987;0.948029;179.052;0.542073;180
33.5088;1.06281;178.937;0.563677;180
33.6189;1.17586;178.824;0.585741;180
33.7295;1.28651;178.713;0.608195;180
33.8398;1.39348;178.607;0.630797;180
33.9492;1.49496;178.505;0.653216;180
34.0559;1.58894;178.411;0.674984;180
34.1621;1.67627;178.324;0.696343;180
34.2844;1.76859;178.231;0.720436;180
34.4031;1.8486;178.151;0.743086;180
34.5071;1.91017;178.09;0.757873;180
34.6208;1.96747;178.033;0.765;180
34.7339;2.01323;177.987;0.765;180
34.8501;2.04779;177.952;0.765;180
34.9619;2.06851;177.931;0.765;180
35.0698;2.07646;177.924;0.765;180
35.1772;2.07259;177.927;0.765;180
35.282;2.0575;177.943;0.765;180
35.3928;2.02943;177.971;0.765;180
35.5056;1.98854;178.011;0.765;180
35.6204;1.93471;178.065;0.761186;180
35.7234;1.87642;178.124;0.753317;180
35.8325;1.8051;178.195;0.743688;180
35.9504;1.71779;178.282;0.731901;180
36.0603;1.62761;178.372;0.719727;180
36.1758;1.52495;178.475;0.705868;180
36.2896;1.41705;178.583;0.691302;180
36.3987;1.30824;178.692;0.676613;180
36.5066;1.19682;178.803;0.661571;180
36.6096;1.08754;178.912;0.646818;180
36.718;0.970505;179.029;0.631018;180
36.8384;0.839905;179.16;0.613387;180
36.9485;0.720703;179.279;0.597295;180
37.0686;0.592545;179.407;0.579993;180
37.1824;0.473724;179.526;0.563953;180
37.2966;0.35849;179.642;0.548396;180
37.3987;0.259491;179.741;0.535031;180
37.5137;0.153824;179.846;0.520766;180
37.6179;0.0635223;179.936;0.508575;180
37.7202;-0.0188904;180.019;0.497437;180
37.8213;-0.0941467;180.094;0.486959;180
37.9294;-0.167282;180.167;0.476302;180
38.0312;-0.228699;180.229;0.466895;180
38.1328;-0.282623;180.283;0.458179;180
38.2349;-0.329254;180.329;0.450158;180
38.3359;-0.367462;180.367;0.443054;180
38.4368;-0.397949;180.398;0.436806;180
38.5437;-0.421967;180.422;0.43114;180
38.6631;-0.438385;180.438;0.426084;180
38.7849;-0.444138;180.444;0.422335;180
38.9097;-0.438477;180.438;0.420056;180
39.0322;-0.422104;180.422;0.41935;180
39.1609;-0.393661;180.394;0.420288;180
39.2825;-0.356522;180.357;0.42278;180
39.4019;-0.311035;180.311;0.426718;180
39.5049;-0.264847;180.265;0.431313;180
39.6077;-0.212875;180.213;0.436972;180
39.7112;-0.154724;180.155;0.44377;180
39.8132;-0.092453;180.092;0.451478;180
39.9167;-0.0245667;180.025;0.460307;180
40.032;0.056076;179.944;0.471292;180
40.1382;0.134705;179.865;0.482464;180
40.2544;0.224731;179.775;0.495768;180
40.3745;0.321381;179.679;0.510625;180
40.4939;0.420227;179.58;0.526411;180
40.6233;0.529648;179.47;0.544573;180
40.7507;0.638855;179.361;0.563424;180
40.8774;0.747345;179.253;0.582916;180
40.9941;0.846497;179.154;0.601433;180
41.1091;0.942627;179.057;0.620088;180
41.2148;1.02902;178.971;0.637503;180
41.3167;1.10938;178.891;0.649766;180
41.4421;1.20392;178.796;0.662529;180
41.5569;1.2847;178.715;0.673434;180
41.6721;1.3597;178.64;0.683559;180
41.7998;1.43459;178.565;0.693669;180
41.9197;1.49615;178.504;0.701981;180
42.0273;1.54376;178.456;0.708408;180
42.1296;1.58192;178.418;0.71356;180
42.2341;1.61353;178.386;0.717826;180
42.3354;1.63676;178.363;0.720963;180
42.4448;1.6537;178.346;0.72325;180
42.5486;1.66174;178.338;0.724335;180
42.6562;1.66196;178.338;0.724364;180
42.7678;1.6537;178.346;0.72325;180
42.8682;1.63881;178.361;0.721239;180
42.9736;1.61586;178.384;0.718141;180
43.0884;1.58304;178.417;0.71371;180
43.2109;1.53914;178.461;0.707784;180
43.3269;1.4901;178.51;0.701163;180
43.4299;1.4406;178.559;0.694481;180
43.531;1.3875;178.613;0.687312;180
43.6331;1.3295;178.671;0.679482;180
43.7495;1.25897;178.741;0.669961;180
43.8638;1.18588;178.814;0.660094;180
43.9744;1.1124;178.888;0.650173;180
44.0754;1.04349;178.957;0.640871;180
